policy,benchmark,median_loss,mean_loss,std_loss,min_loss,max_loss,q25_loss,q75_loss,iqr_loss,num_steps
berti/barca/PACIPV,602.gcc_s-1850B,7.320052319085762,7.222187082967627,1.7919745375869411,1.1816050770902051,11.649575630243111,6.178403919085512,8.265024419561255,2.0866205004757434,100
berti/barca/PACIPV,603.bwaves_s-1080B,1.0639400483296035,1.2103400323498965,0.9156583049242957,0.0,4.19112649231292,0.6217895366329561,1.7020133627292353,1.080223826096279,100
berti/barca/PACIPV,605.mcf_s-1152B,0.0,0.06213795290534198,0.15968335228171496,0.0,1.033304354259924,0.0,0.04153274785990576,0.04153274785990576,100
berti/barca/PACIPV,607.cactuBSSN_s-2421B,0.908192202889216,1.207965235921848,1.298657173478791,0.0,7.200880113635851,0.1775638817933114,1.6950977717793252,1.5175338899860138,100
berti/barca/PACIPV,619.lbm_s-2676B,12.239479821971546,12.189341624975507,2.1267367852279797,6.94882604717878,18.99112415458466,10.96851759831372,13.64920398016464,2.6806863818509186,100
berti/barca/PACIPV,620.omnetpp_s-141B,0.12556781446488985,0.15079493810904895,0.14203488097483538,0.0,0.6224133210944135,0.023532151292040913,0.2428818841254916,0.2193497328334507,100
berti/barca/PACIPV,621.wrf_s-575B,0.0018220175450853768,0.05415971902632275,0.12421363742245205,0.0,0.7035667219317221,0.0004365693796114367,0.05868534687999963,0.05824877750038819,100
berti/barca/PACIPV,623.xalancbmk_s-10B,0.07447055539000791,0.7766709516787488,1.0678422579627032,0.0,4.065870488572389,0.0,1.7090960683746301,1.7090960683746301,100
berti/barca/PACIPV,625.x264_s-12B,0.0,0.107110520126975,0.35883558053039305,0.0,2.408619230968446,0.0,0.002628341043510617,0.002628341043510617,100
berti/barca/PACIPV,627.cam4_s-490B,1.4013685949275836,2.1192817822868353,2.4103842202453625,0.0,10.227262046231218,0.18103889711015467,3.142100987737192,2.9610620906270375,100
berti/barca/PACIPV,628.pop2_s-17B,0.5079467799507781,0.9514575509524569,1.0948062721261203,0.0,6.0617781952809855,0.0,1.634155715351164,1.634155715351164,100
berti/barca/PACIPV,631.deepsjeng_s-928B,0.299080279231675,0.4328202234585121,0.4977178123507437,0.0,1.920326681546772,0.01859576697906236,0.7003990755071443,0.6818033085280819,100
berti/barca/PACIPV,638.imagick_s-10316B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
berti/barca/PACIPV,641.leela_s-1052B,0.0,0.14537353120881702,0.2817363844079202,0.0,1.4503648832007079,0.0,0.14994235755229282,0.14994235755229282,100
berti/barca/PACIPV,644.nab_s-12459B,0.0,0.14081091031755252,0.4586774657765718,0.0,2.4959539684670724,0.0,0.0,0.0,100
berti/barca/PACIPV,648.exchange2_s-1227B,0.47096187168369863,0.7623160214248155,0.8034776998491661,0.0,3.9107401212290767,0.14442798273329785,1.1145684679316294,0.9701404851983316,100
berti/barca/PACIPV,649.fotonik3d_s-10881B,0.004190315933390676,0.2654003461422712,0.389448472085311,0.0,1.4399517378813071,0.0,0.43222388308583426,0.43222388308583426,100
berti/barca/PACIPV,654.roms_s-1007B,0.0,0.129412719331654,0.3219878485633105,0.0,1.796410794651751,0.0,0.0,0.0,100
berti/barca/PACIPV,657.xz_s-2302B,0.11235665353686089,0.18153281084869208,0.2993029062798119,0.0,2.543009356421407,0.0,0.26719348786466224,0.26719348786466224,100
berti/barca/mockingjay,400.perlbench-41B,0.6213433779444832,0.6745438033774454,0.5467945810368726,0.0,2.409679632794495,0.22283554109198012,1.0342877443289582,0.8114522032369781,100
berti/barca/mockingjay,401.bzip2-226B,1.3434178858021757,1.341977646000637,0.8361009000111009,0.0,3.1968498817486624,0.7887509827728814,1.8452858581431764,1.056534875370295,100
berti/barca/mockingjay,403.gcc-16B,0.0036524555474785328,0.11270181598671777,0.22434608074100862,0.0,0.9737865931128834,0.0007405487532528242,0.03480466195982009,0.03406411320656727,100
berti/barca/mockingjay,410.bwaves-1963B,0.0,0.19326956567305253,0.4082546311753008,0.0,2.107349118084477,0.0,0.15874044900353879,0.15874044900353879,100
berti/barca/mockingjay,416.gamess-875B,0.02021219140589972,0.16988490725018862,0.2615016285647413,0.0,1.2922542815745535,0.0,0.2523216501979185,0.2523216501979185,100
berti/barca/mockingjay,429.mcf-184B,0.10517724071439688,0.1286548892781623,0.12480889064580471,0.0,0.8407226637364958,0.04360903540966553,0.16809955096564833,0.1244905155559828,100
berti/barca/mockingjay,433.milc-127B,0.11233727697853554,0.3930556443378675,0.6811323366786124,0.0,5.245084335874629,0.0,0.5746724467950015,0.5746724467950015,100
berti/barca/mockingjay,434.zeusmp-10B,0.0,0.15209806052905345,0.30190878382306996,0.0,1.3008313684661676,0.0,0.11462798305374941,0.11462798305374941,100
berti/barca/mockingjay,435.gromacs-111B,0.0,0.12751700520532153,0.2207250836244287,0.0,1.0612413446888653,0.0,0.1947275583418746,0.1947275583418746,100
berti/barca/mockingjay,436.cactusADM-1804B,0.0,0.30076462234969237,0.529381107987135,0.0,3.2543489871437887,0.0,0.40751022969783457,0.40751022969783457,100
berti/barca/mockingjay,437.leslie3d-134B,0.38299490335968817,0.8175500462265543,1.019252135373955,0.0,4.462986872984918,0.0,1.4991817536148244,1.4991817536148244,100
berti/barca/mockingjay,444.namd-120B,0.9919434715021551,1.2748482381171726,1.2087223765864359,0.0,4.856727281912466,0.015324099185507617,2.016204019743779,2.0008799205582717,100
berti/barca/mockingjay,445.gobmk-17B,0.7842100100775782,0.7725051884832271,0.5356056361497008,0.0,2.3364802636645123,0.2860037477629956,1.1421813910826009,0.8561776433196053,100
berti/barca/mockingjay,447.dealII-3B,0.7178072698815867,0.909561739445204,0.824730472004435,0.0,4.0588961466298095,0.44491764885939306,1.1622573396930322,0.7173396908336391,100
berti/barca/mockingjay,450.soplex-247B,0.267865616291342,0.8250186824145359,1.271187806049143,0.0,8.893401577574815,0.007381339304390399,1.2228451314826763,1.2154637921782858,100
berti/barca/mockingjay,453.povray-252B,0.6153565818587181,0.6770126451795982,0.4813412627097196,0.0,2.129490395484057,0.2864602806731337,0.9560175870634717,0.669557306390338,100
berti/barca/mockingjay,454.calculix-104B,0.0,0.16691287385108156,0.31749463931368443,0.0,1.1675323236381017,0.0,0.14928798774076157,0.14928798774076157,100
berti/barca/mockingjay,456.hmmer-191B,0.0,0.07545521517984001,0.2450963140627258,0.0,1.2772153630713985,0.0,0.0,0.0,100
berti/barca/mockingjay,458.sjeng-1088B,0.001982939821283459,0.11078784468435146,0.21833838293630634,0.0,0.9835061900804357,0.0,0.12570128536936884,0.12570128536936884,100
