trace,source_trace,policy,l1d_coverage,l1d_accuracy,total_ipc,is_best_fixed_policy
627.cam4_s-490B_combo,627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.143016025953,0.053728597888,1.843797869602,0
627.cam4_s-490B_combo,627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.143597355594,0.053977877350,1.843656287527,0
627.cam4_s-490B_combo,627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.143475863387,0.053742414702,1.846814835390,0
627.cam4_s-490B_combo,627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.142921009329,0.053789303743,1.842651560855,0
627.cam4_s-490B_combo,627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.199481254175,0.704456321415,1.935309380977,0
627.cam4_s-490B_combo,627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.200973976881,0.704806102895,1.928152413507,0
627.cam4_s-490B_combo,627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.200695272855,0.704541954221,1.936519909119,1
627.cam4_s-490B_combo,627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.200550726630,0.704325085496,1.927062421695,0
628.pop2_s-17B_combo,628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.131797246358,0.080279249854,2.331430653063,0
628.pop2_s-17B_combo,628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.130985983040,0.080335077996,2.329483900590,0
628.pop2_s-17B_combo,628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.131005586103,0.080066055258,2.338607789574,1
628.pop2_s-17B_combo,628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.131282481315,0.080288663245,2.333756676731,0
628.pop2_s-17B_combo,628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.104063022472,0.545667976249,2.291807431368,0
628.pop2_s-17B_combo,628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.102749190040,0.542961706686,2.289619279874,0
628.pop2_s-17B_combo,628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.103641866325,0.543397482774,2.292403994422,0
628.pop2_s-17B_combo,628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.103637033171,0.544459741739,2.291604444841,0
631.deepsjeng_s-928B_combo,631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000000000000,0.000000000000,1.517207446181,0
631.deepsjeng_s-928B_combo,631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000000000000,0.000000000000,1.517810443082,1
631.deepsjeng_s-928B_combo,631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000000000000,0.000000000000,1.515356317854,0
631.deepsjeng_s-928B_combo,631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000000000000,0.000000000000,1.516235968468,0
631.deepsjeng_s-928B_combo,631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.004197947670,0.102997275204,1.516737770069,0
631.deepsjeng_s-928B_combo,631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.004208567758,0.100635593220,1.517509518009,0
631.deepsjeng_s-928B_combo,631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.004310919515,0.105434782609,1.515039149748,0
631.deepsjeng_s-928B_combo,631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.004297074003,0.104469574583,1.515875115841,0
638.imagick_s-10316B_combo,638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.382840056086,0.056489832738,3.587539723028,0
638.imagick_s-10316B_combo,638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.387815588032,0.056636914583,3.587561602908,0
638.imagick_s-10316B_combo,638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.382840056086,0.056489832738,3.587539723028,0
638.imagick_s-10316B_combo,638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.387815588032,0.056636914583,3.587561602908,1
638.imagick_s-10316B_combo,638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.153247178899,0.857202194245,3.542976475348,0
638.imagick_s-10316B_combo,638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.153263455496,0.857187871496,3.543007229682,0
638.imagick_s-10316B_combo,638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.153247178899,0.857202194245,3.542976475348,0
638.imagick_s-10316B_combo,638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.153263455496,0.857187871496,3.543007229682,0
641.leela_s-1052B_combo,641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.070586991196,0.034140748539,1.727798079881,0
641.leela_s-1052B_combo,641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.071566645386,0.034377302717,1.728119804301,0
641.leela_s-1052B_combo,641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.071649352145,0.034558471738,1.724344899949,0
641.leela_s-1052B_combo,641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.071483352286,0.034500510551,1.724179596718,0
641.leela_s-1052B_combo,641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.122584466207,0.545276314177,1.731953567027,0
641.leela_s-1052B_combo,641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.122964618866,0.544848670131,1.731980114447,1
641.leela_s-1052B_combo,641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.123715753425,0.543364871422,1.729225777356,0
641.leela_s-1052B_combo,641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.123154956051,0.541866828823,1.728465548966,0
644.nab_s-12459B_combo,644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.037068703537,0.023191436833,2.584440583003,0
644.nab_s-12459B_combo,644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.035529207751,0.022627585164,2.594137612761,0
644.nab_s-12459B_combo,644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.037068703537,0.023191436833,2.584440583003,0
644.nab_s-12459B_combo,644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.035529207751,0.022627585164,2.594137612761,0
644.nab_s-12459B_combo,644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.072882445899,0.639125683060,2.624060930689,0
644.nab_s-12459B_combo,644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.073258848597,0.640448457881,2.626078136325,0
644.nab_s-12459B_combo,644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.072882445899,0.639125683060,2.624060930689,0
644.nab_s-12459B_combo,644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.073258848597,0.640448457881,2.626078136325,1
648.exchange2_s-1227B_combo,648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000000000000,0.000000000000,2.921895690672,0
648.exchange2_s-1227B_combo,648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000000000000,0.000000000000,2.921895690672,0
648.exchange2_s-1227B_combo,648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000000000000,0.000000000000,2.922734738321,0
648.exchange2_s-1227B_combo,648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000000000000,0.000000000000,2.922734738321,1
648.exchange2_s-1227B_combo,648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.003584229391,0.085714285714,2.921798366715,0
648.exchange2_s-1227B_combo,648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.003584229391,0.085714285714,2.921798366715,0
648.exchange2_s-1227B_combo,648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.003562945368,0.088235294118,2.922574577520,0
648.exchange2_s-1227B_combo,648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.003562945368,0.088235294118,2.922574577520,0
649.fotonik3d_s-10881B_combo,649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.035947759256,0.025545772517,0.567415115425,0
649.fotonik3d_s-10881B_combo,649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.036281005348,0.025486268593,0.581736793143,0
649.fotonik3d_s-10881B_combo,649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.035947759256,0.025545772517,0.567415115425,0
649.fotonik3d_s-10881B_combo,649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.036281005348,0.025486268593,0.581736793143,0
649.fotonik3d_s-10881B_combo,649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.315919225122,0.637786201152,0.632749527099,0
649.fotonik3d_s-10881B_combo,649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.303789233495,0.638488486786,0.561866949870,0
649.fotonik3d_s-10881B_combo,649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.315919225122,0.637786201152,0.632749527099,1
649.fotonik3d_s-10881B_combo,649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.303789233495,0.638488486786,0.561866949870,0
654.roms_s-1007B_combo,654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.093632236330,0.008416991286,1.220425640507,0
654.roms_s-1007B_combo,654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.093412771326,0.008427577880,1.220415363467,0
654.roms_s-1007B_combo,654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.093632236330,0.008416991286,1.220425640507,1
654.roms_s-1007B_combo,654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.093412771326,0.008427577880,1.220415363467,0
654.roms_s-1007B_combo,654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.401961915753,0.670355579079,1.201470130793,0
654.roms_s-1007B_combo,654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.400252851766,0.669132481506,1.201477565021,0
654.roms_s-1007B_combo,654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.401961915753,0.670355579079,1.201470130793,0
654.roms_s-1007B_combo,654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.400252851766,0.669132481506,1.201477565021,0
657.xz_s-2302B_combo,657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.006495541438,0.010034391052,0.931505483958,1
657.xz_s-2302B_combo,657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.006513366561,0.010094613489,0.930456529801,0
657.xz_s-2302B_combo,657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.006479542412,0.010068769949,0.930036052375,0
657.xz_s-2302B_combo,657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.006588392229,0.010120951619,0.930904337543,0
657.xz_s-2302B_combo,657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.013451166968,0.252404801654,0.929952287877,0
657.xz_s-2302B_combo,657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.013507090904,0.252118811881,0.930038214798,0
657.xz_s-2302B_combo,657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.013485468391,0.253341820496,0.928391118474,0
657.xz_s-2302B_combo,657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.013416159603,0.252594603225,0.928457059264,0
