trace,policy,checkpoint_l1d_coverage,native_l1d_coverage,delta_l1d_coverage,abs_delta_l1d_coverage,checkpoint_l1d_accuracy,native_l1d_accuracy,delta_l1d_accuracy,abs_delta_l1d_accuracy,checkpoint_is_best_policy,native_is_best_policy
600.perlbench_s-1273B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.050508222183,0.036987222596,-0.013520999587,0.013520999587,0.287610762222,0.068535825545,-0.219074936677,0.219074936677,0,0
600.perlbench_s-1273B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.050508222183,0.036987222596,-0.013520999587,0.013520999587,0.287610762222,0.068535825545,-0.219074936677,0.219074936677,0,0
600.perlbench_s-1273B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.050510037430,0.037563451777,-0.012946585653,0.012946585653,0.287610762222,0.072691552063,-0.214919210159,0.214919210159,0,0
600.perlbench_s-1273B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.050510037430,0.037563451777,-0.012946585653,0.012946585653,0.287610762222,0.072691552063,-0.214919210159,0.214919210159,0,1
602.gcc_s-1850B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.110752250547,0.109094785669,-0.001657464878,0.001657464878,0.065125543525,0.067517628097,0.002392084572,0.002392084572,0,0
602.gcc_s-1850B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.110642093008,0.110516180809,-0.000125912199,0.000125912199,0.065085194731,0.068249757312,0.003164562581,0.003164562581,0,0
602.gcc_s-1850B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.110752250547,0.109094785669,-0.001657464878,0.001657464878,0.065125543525,0.067517628097,0.002392084572,0.002392084572,0,0
602.gcc_s-1850B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.110642093008,0.110516180809,-0.000125912199,0.000125912199,0.065085194731,0.068249757312,0.003164562581,0.003164562581,0,0
602.gcc_s-1850B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.484145287734,0.467501726996,-0.016643560738,0.016643560738,0.727673917290,0.714448393287,-0.013225524003,0.013225524003,0,0
602.gcc_s-1850B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.484117035504,0.467055050225,-0.017061985279,0.017061985279,0.727675855276,0.714570613859,-0.013105241417,0.013105241417,0,0
602.gcc_s-1850B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.484145287734,0.467501726996,-0.016643560738,0.016643560738,0.727673917290,0.714448393287,-0.013225524003,0.013225524003,0,1
602.gcc_s-1850B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.484117035504,0.467055050225,-0.017061985279,0.017061985279,0.727675855276,0.714570613859,-0.013105241417,0.013105241417,1,0
603.bwaves_s-1080B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.001752296109,0.011256183887,0.009503887778,0.009503887778,0.043270987814,0.067090944987,0.023819957173,0.023819957173,0,0
603.bwaves_s-1080B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.001752296109,0.011257042968,0.009504746859,0.009504746859,0.043270987814,0.066363029927,0.023092042113,0.023092042113,0,0
603.bwaves_s-1080B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.001752296109,0.011186725814,0.009434429705,0.009434429705,0.043270987814,0.066745848762,0.023474860948,0.023474860948,0,0
603.bwaves_s-1080B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.001752296109,0.011346409406,0.009594113297,0.009594113297,0.043270987814,0.067811808548,0.024540820734,0.024540820734,0,0
603.bwaves_s-1080B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.030137509284,0.012934999475,-0.017202509809,0.017202509809,0.560557736450,0.734175706282,0.173617969832,0.173617969832,0,0
603.bwaves_s-1080B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.030137509284,0.012933125306,-0.017204383978,0.017204383978,0.560557736450,0.734175706282,0.173617969832,0.173617969832,1,0
603.bwaves_s-1080B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.030134875273,0.012926583554,-0.017208291719,0.017208291719,0.560557736450,0.734175706282,0.173617969832,0.173617969832,0,0
603.bwaves_s-1080B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.030134875273,0.012933415384,-0.017201459889,0.017201459889,0.560557736450,0.734056502563,0.173498766113,0.173498766113,0,1
605.mcf_s-1152B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.113420624474,0.156387070815,0.042966446341,0.042966446341,0.066513227427,0.071454618662,0.004941391235,0.004941391235,1,0
605.mcf_s-1152B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.112716351147,0.155313182949,0.042596831802,0.042596831802,0.066564298728,0.071739377682,0.005175078954,0.005175078954,0,0
605.mcf_s-1152B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.113420496357,0.154956973509,0.041536477152,0.041536477152,0.066513161271,0.070903369394,0.004390208123,0.004390208123,0,0
605.mcf_s-1152B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.112716235118,0.155257426877,0.042541191759,0.042541191759,0.066564174252,0.071339319179,0.004775144927,0.004775144927,0,0
605.mcf_s-1152B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.107817554760,0.141909454478,0.034091899718,0.034091899718,0.691241981987,0.716167073614,0.024925091627,0.024925091627,0,0
605.mcf_s-1152B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.107590537359,0.141555197640,0.033964660281,0.033964660281,0.691299246322,0.716566844005,0.025267597683,0.025267597683,0,1
605.mcf_s-1152B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.107817671599,0.141892358687,0.034074687088,0.034074687088,0.691241981987,0.715132904641,0.023890922654,0.023890922654,0,0
605.mcf_s-1152B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.107590531035,0.141846429972,0.034255898937,0.034255898937,0.691299246322,0.716062014814,0.024762768492,0.024762768492,0,0
607.cactuBSSN_s-2421B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,0
607.cactuBSSN_s-2421B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0
607.cactuBSSN_s-2421B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0
607.cactuBSSN_s-2421B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0
607.cactuBSSN_s-2421B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.086145142487,0.095252755990,0.009107613503,0.009107613503,0.481443016045,0.452049196388,-0.029393819657,0.029393819657,0,0
607.cactuBSSN_s-2421B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.086173268342,0.095013062039,0.008839793697,0.008839793697,0.481358432915,0.450318348447,-0.031040084468,0.031040084468,0,1
607.cactuBSSN_s-2421B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.085910913428,0.095435094073,0.009524180645,0.009524180645,0.480977961493,0.452756655590,-0.028221305903,0.028221305903,0,0
607.cactuBSSN_s-2421B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.085858433246,0.093873126702,0.008014693456,0.008014693456,0.481207619630,0.449338920557,-0.031868699073,0.031868699073,0,0
619.lbm_s-2676B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.016469460411,0.018125065712,0.001655605301,0.001655605301,0.085018593427,0.088507473688,0.003488880261,0.003488880261,0,0
619.lbm_s-2676B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.016479361740,0.017934780908,0.001455419168,0.001455419168,0.085064367667,0.088768162696,0.003703795029,0.003703795029,0,0
619.lbm_s-2676B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.016469460411,0.018125065712,0.001655605301,0.001655605301,0.085018593427,0.088507473688,0.003488880261,0.003488880261,0,0
619.lbm_s-2676B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.016479361740,0.017934780908,0.001455419168,0.001455419168,0.085064367667,0.088768162696,0.003703795029,0.003703795029,0,0
619.lbm_s-2676B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000774982322,0.009883522809,0.009108540487,0.009108540487,0.442939636738,0.580861278303,0.137921641565,0.137921641565,0,0
619.lbm_s-2676B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000763299637,0.009967872499,0.009204572862,0.009204572862,0.461061196197,0.586379928315,0.125318732118,0.125318732118,0,0
619.lbm_s-2676B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000774982322,0.009883522809,0.009108540487,0.009108540487,0.442939636738,0.580861278303,0.137921641565,0.137921641565,1,0
619.lbm_s-2676B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000763299637,0.009967872499,0.009204572862,0.009204572862,0.461061196197,0.586379928315,0.125318732118,0.125318732118,0,1
620.omnetpp_s-141B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000081232057,0.000131397891,0.000050165834,0.000050165834,0.006207124957,0.056103896104,0.049896771147,0.049896771147,0,0
620.omnetpp_s-141B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000079229254,0.000109635899,0.000030406645,0.000030406645,0.006227908163,0.063965884861,0.057737976698,0.057737976698,0,0
620.omnetpp_s-141B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000089229674,0.000152084038,0.000062854364,0.000062854364,0.005986288067,0.086505190311,0.080518902244,0.080518902244,0,0
620.omnetpp_s-141B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000090110224,0.000091323979,0.000001213755,0.000001213755,0.007808639389,0.060048038431,0.052239399042,0.052239399042,0,1
620.omnetpp_s-141B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.012777246378,0.017738396624,0.004961150246,0.004961150246,0.143382587704,0.148340170876,0.004957583172,0.004957583172,0,0
620.omnetpp_s-141B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.012768926481,0.017782668290,0.005013741809,0.005013741809,0.143201765544,0.148564600055,0.005362834511,0.005362834511,0,0
620.omnetpp_s-141B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.012804536020,0.017682697991,0.004878161971,0.004878161971,0.143315568660,0.147684828919,0.004369260259,0.004369260259,1,0
620.omnetpp_s-141B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.012762954434,0.017652867059,0.004889912625,0.004889912625,0.142843709488,0.147465827423,0.004622117935,0.004622117935,0,0
621.wrf_s-575B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0
621.wrf_s-575B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0
621.wrf_s-575B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0
621.wrf_s-575B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1,0
621.wrf_s-575B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.002769510019,0.067044868489,0.064275358470,0.064275358470,0.035586299592,0.330788804071,0.295202504479,0.295202504479,0,0
621.wrf_s-575B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.002769510019,0.067044868489,0.064275358470,0.064275358470,0.035586299592,0.330788804071,0.295202504479,0.295202504479,0,0
621.wrf_s-575B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.002769510019,0.067010309278,0.064240799259,0.064240799259,0.035586299592,0.330788804071,0.295202504479,0.295202504479,0,0
621.wrf_s-575B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.002769510019,0.067010309278,0.064240799259,0.064240799259,0.035586299592,0.330788804071,0.295202504479,0.295202504479,0,1
623.xalancbmk_s-10B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.005383509808,0.008124381928,0.002740872120,0.002740872120,0.093307483780,0.071210082796,-0.022097400984,0.022097400984,0,0
623.xalancbmk_s-10B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.005318067255,0.008048548982,0.002730481727,0.002730481727,0.092898730845,0.070321867256,-0.022576863589,0.022576863589,0,0
623.xalancbmk_s-10B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.005345408565,0.008095182782,0.002749774217,0.002749774217,0.092700373774,0.070694936633,-0.022005437141,0.022005437141,0,0
623.xalancbmk_s-10B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.005320580468,0.007991976062,0.002671395594,0.002671395594,0.092543301349,0.070104001175,-0.022439300174,0.022439300174,0,1
623.xalancbmk_s-10B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.032591236206,0.043315168797,0.010723932591,0.010723932591,0.241876510800,0.235383971855,-0.006492538945,0.006492538945,0,0
623.xalancbmk_s-10B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.032545877651,0.043753790738,0.011207913087,0.011207913087,0.241732027572,0.237745820721,-0.003986206851,0.003986206851,0,0
623.xalancbmk_s-10B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.032614361802,0.043836652989,0.011222291187,0.011222291187,0.242106751124,0.237567289483,-0.004539461641,0.004539461641,0,0
623.xalancbmk_s-10B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.032637344495,0.044219978016,0.011582633521,0.011582633521,0.242298242849,0.239246962330,-0.003051280519,0.003051280519,1,0
625.x264_s-12B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.015309005601,0.032487818296,0.017178812695,0.017178812695,0.008451124421,0.009082744433,0.000631620012,0.000631620012,0,0
625.x264_s-12B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.015309005601,0.031582484594,0.016273478993,0.016273478993,0.008451124421,0.009249490200,0.000798365779,0.000798365779,1,0
625.x264_s-12B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.015501016619,0.032694520103,0.017193503484,0.017193503484,0.008619620605,0.008900965052,0.000281344447,0.000281344447,0,0
625.x264_s-12B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.015501016619,0.030779252111,0.015278235492,0.015278235492,0.008619620605,0.009076318478,0.000456697873,0.000456697873,0,1
625.x264_s-12B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.017511778293,0.025428246911,0.007916468618,0.007916468618,0.424153240824,0.692550505051,0.268397264227,0.268397264227,0,0
625.x264_s-12B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.017511778293,0.025422745935,0.007910967642,0.007910967642,0.424153240824,0.703917790623,0.279764549799,0.279764549799,0,0
625.x264_s-12B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.017540667141,0.025430015300,0.007889348159,0.007889348159,0.425026224384,0.692550505051,0.267524280667,0.267524280667,0,0
625.x264_s-12B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.017540667141,0.025428054383,0.007887387242,0.007887387242,0.425026224384,0.703917790623,0.278891566239,0.278891566239,0,0
627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.138022093344,0.143016025953,0.004993932609,0.004993932609,0.054058148908,0.053728597888,-0.000329551020,0.000329551020,0,0
627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.138030475896,0.143597355594,0.005566879698,0.005566879698,0.054007231104,0.053977877350,-0.000029353754,0.000029353754,0,0
627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.138022093344,0.143475863387,0.005453770043,0.005453770043,0.054058148908,0.053742414702,-0.000315734206,0.000315734206,0,0
627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.138030475896,0.142921009329,0.004890533433,0.004890533433,0.054007231104,0.053789303743,-0.000217927361,0.000217927361,0,0
627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.241430995829,0.199481254175,-0.041949741654,0.041949741654,0.650149024943,0.704456321415,0.054307296472,0.054307296472,0,0
627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.241194446837,0.200973976881,-0.040220469956,0.040220469956,0.650052533892,0.704806102895,0.054753569003,0.054753569003,0,0
627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.241430995829,0.200695272855,-0.040735722974,0.040735722974,0.650149024943,0.704541954221,0.054392929278,0.054392929278,1,1
627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.241194446837,0.200550726630,-0.040643720207,0.040643720207,0.650052533892,0.704325085496,0.054272551604,0.054272551604,0,0
628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.096974324004,0.131797246358,0.034822922354,0.034822922354,0.083001727419,0.080279249854,-0.002722477565,0.002722477565,0,0
628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.097103497218,0.130985983040,0.033882485822,0.033882485822,0.083059150079,0.080335077996,-0.002724072083,0.002724072083,0,0
628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.096989784128,0.131005586103,0.034015801975,0.034015801975,0.083050092258,0.080066055258,-0.002984037000,0.002984037000,0,1
628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.097117746100,0.131282481315,0.034164735215,0.034164735215,0.083105363183,0.080288663245,-0.002816699938,0.002816699938,1,0
628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.151299578587,0.104063022472,-0.047236556115,0.047236556115,0.580725958413,0.545667976249,-0.035057982164,0.035057982164,0,0
628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.151301130135,0.102749190040,-0.048551940095,0.048551940095,0.580644310749,0.542961706686,-0.037682604063,0.037682604063,0,0
628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.151293830893,0.103641866325,-0.047651964568,0.047651964568,0.580712654763,0.543397482774,-0.037315171989,0.037315171989,0,0
628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.151287476375,0.103637033171,-0.047650443204,0.047650443204,0.580629314711,0.544459741739,-0.036169572972,0.036169572972,0,0
631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0
631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,1
631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0
631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0
631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.009187467682,0.004197947670,-0.004989520012,0.004989520012,0.236758914675,0.102997275204,-0.133761639471,0.133761639471,0,0
631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.009187467682,0.004208567758,-0.004978899924,0.004978899924,0.236758914675,0.100635593220,-0.136123321455,0.136123321455,1,0
631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.009165525881,0.004310919515,-0.004854606366,0.004854606366,0.237097685435,0.105434782609,-0.131662902826,0.131662902826,0,0
631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.009165525881,0.004297074003,-0.004868451878,0.004868451878,0.237097685435,0.104469574583,-0.132628110852,0.132628110852,0,0
638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.142415252142,0.382840056086,0.240424803944,0.240424803944,0.042351951444,0.056489832738,0.014137881294,0.014137881294,0,0
638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.142415252142,0.387815588032,0.245400335890,0.245400335890,0.042351951444,0.056636914583,0.014284963139,0.014284963139,0,0
638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.142415252142,0.382840056086,0.240424803944,0.240424803944,0.042351951444,0.056489832738,0.014137881294,0.014137881294,0,0
638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.142415252142,0.387815588032,0.245400335890,0.245400335890,0.042351951444,0.056636914583,0.014284963139,0.014284963139,1,1
638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.238847700410,0.153247178899,-0.085600521511,0.085600521511,0.625450552818,0.857202194245,0.231751641427,0.231751641427,0,0
638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.238847700410,0.153263455496,-0.085584244914,0.085584244914,0.625450552818,0.857187871496,0.231737318678,0.231737318678,0,0
638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.238847700410,0.153247178899,-0.085600521511,0.085600521511,0.625450552818,0.857202194245,0.231751641427,0.231751641427,0,0
638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.238847700410,0.153263455496,-0.085584244914,0.085584244914,0.625450552818,0.857187871496,0.231737318678,0.231737318678,0,0
641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.020497686086,0.070586991196,0.050089305110,0.050089305110,0.015102654406,0.034140748539,0.019038094133,0.019038094133,0,0
641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.020497686086,0.071566645386,0.051068959300,0.051068959300,0.015102654406,0.034377302717,0.019274648311,0.019274648311,1,0
641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.020467759560,0.071649352145,0.051181592585,0.051181592585,0.015125626416,0.034558471738,0.019432845322,0.019432845322,0,0
641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.020467759560,0.071483352286,0.051015592726,0.051015592726,0.015125626416,0.034500510551,0.019374884135,0.019374884135,0,0
641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.050421199192,0.122584466207,0.072163267015,0.072163267015,0.509997057229,0.545276314177,0.035279256948,0.035279256948,0,0
641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.050421199192,0.122964618866,0.072543419674,0.072543419674,0.509997057229,0.544848670131,0.034851612902,0.034851612902,0,1
641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.050495318058,0.123715753425,0.073220435367,0.073220435367,0.511400030239,0.543364871422,0.031964841183,0.031964841183,0,0
641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.050495318058,0.123154956051,0.072659637993,0.072659637993,0.511400030239,0.541866828823,0.030466798584,0.030466798584,0,0
644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.026232804836,0.037068703537,0.010835898701,0.010835898701,0.021302311146,0.023191436833,0.001889125687,0.001889125687,0,0
644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.026232804836,0.035529207751,0.009296402915,0.009296402915,0.021302311146,0.022627585164,0.001325274018,0.001325274018,0,0
644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.026232804836,0.037068703537,0.010835898701,0.010835898701,0.021302311146,0.023191436833,0.001889125687,0.001889125687,0,0
644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.026232804836,0.035529207751,0.009296402915,0.009296402915,0.021302311146,0.022627585164,0.001325274018,0.001325274018,1,0
644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.049395820189,0.072882445899,0.023486625710,0.023486625710,0.532468117413,0.639125683060,0.106657565647,0.106657565647,0,0
